id,IATA,en-GB,latitude,longitude,vibes
128667720,URC,Urumqi (URC),43.9,87.483333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057195,URD,Burg Feuerstein (URD),49.8,11.133333,null
129053068,URE,Kuressaare (URE),58.216667,22.5,null
129055606,URG,Uruguaiana (URG),-29.781667,-57.038333,null
129053884,URI,Uribe (URI),3.236944,-74.346667,null
128669100,URJ,Uraj (URJ),60.116667,64.833333,null
129053260,URM,Uriman (URM),5.341667,-62.758333,null
129056142,URN,Urgoon (URN),32.95,69.183333,null
129052017,URO,Rouen (URO),49.388611,1.1875,null
129055979,URR,Urrao (URR),6.333333,-76.183333,null
128669098,URS,Kursk (URS),51.75,36.266667,null
95674156,URT,Surat Thani (URT),9.1343,99.136162,null
129055284,URU,Uroubi (URU),-9.5,148.566667,null
128667363,URY,Gurayat (URY),31.333333,37.333333,null
129057589,URZ,Uruzgan (URZ),32.9,66.616667,null
133170109,USA,Concord Regional (USA),35.387778,-80.709167,null
95674337,USH,Ushuaia (USH),-54.84328,-68.29575,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129053454,USI,Mabaruma (USI),8.166667,-59.833333,null
193676684,USJ,Usharal (USJ),46.189155,80.831137,null
128667443,USK,Usinsk (USK),66.005177,57.366829,null
129056882,USL,Useless Loop (USL),-25.966667,113.116667,null
128667681,USM,Samui International (USM),9.55,100.066667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128669101,USN,Ulsan (USN),35.59349,129.35172,null
129052496,USO,Usino (USO),-5.5,145.433333,null
129053037,USQ,Usak (USQ),38.682222,29.471944,null
129054826,USR,Ust-Nera (USR),64.549444,143.110833,null
129057194,USS,Sancti Spiritus (USS),21.866667,-79.55,null
129052790,UST,St Augustine (UST),29.959248,-81.339169,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
104120308,USU,Busuanga (USU),12.1,120.166667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053883,UTA,Mutare (UTA),-18.966667,32.666667,null
129053259,UTB,Muttaburra (UTB),-22.5875,144.525,null
129054720,UTC,Utrecht Soesterbrg (UTC),52.12731,5.27619,null
129056141,UTD,Nutwood Downs (UTD),-15.807078,134.145956,null
129052016,UTE,Butterworth (UTE),-32.383333,28.066667,null
129055978,UTG,Quthing (UTG),-30.5,27.6,null
95673964,UTH,Udon Thani (UTH),17.385,102.792778,null
129054719,UTI,Kouvola Utti (UTI),60.9,26.933333,null
129057588,UTK,Utirik Island (UTK),11.233333,169.866667,null
129053453,UTL,Torremolinos (UTL),36.633333,-4.5,null
129056881,UTM,Tunica Municipal (UTM),34.68083,-90.34639,null
128667043,UTN,Upington (UTN),-28.400556,21.253333,null
129052495,UTO,Utopia Creek (UTO),65.993333,-153.701667,null
95674311,UTP,Pattaya (Chonburi) (UTP),12.683333,101.016667,null
129057193,UTR,Uttaradit (UTR),17.669444,100.243889,null
133170112,UTS,Ust-Tsilma (UTS),65.433333,52.198889,null
128667163,UTT,Umtata (UTT),-31.547527,28.67569,null
129053882,UTU,Ustupo (UTU),9.666667,-78.833333,null
129055282,UTW,Queenstown (UTW),-31.866667,26.866667,null
128667625,UUA,Bugulma (UUA),54.616667,52.816667,null
128669102,UUD,Baikal International (UUD),51.807764,107.437644,null
129053258,UUK,Kuparuk (UUK),70.416667,-148.916667,null
129056140,UUN,Baruun-Urt (UUN),46.683333,113.283333,null
114125404,UUS,Yuzhno-Sakhalinsk (UUS),46.888672,142.717531,null
129055977,UUU,Manumu (UUU),-8.999722,147.466667,null
129054718,UVA,Uvalde (UVA),29.201944,-99.735,null
129055590,UVE,Ouvea (UVE),-20.640826840776665,166.5730142676962,null
99539666,UVF,St Lucia Hewanorra (UVF),13.735556,-60.952222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
216766170,UVI,Uniao da Vitoria (UVI),-26.22970370409854,-51.0682023545607,null
129057587,UVL,New Valley Kharga (UVL),25.475,30.590833,null
129055283,UVO,Uvol (UVO),-5.975,150.966667,null
129052015,UWA,Ware (UWA),42.266667,-72.233333,null
128668505,UYL,Nyala (UYL),12.071667,24.894722,null
128669103,UYN,Yulin (UYN),38.2692,109.731,null
128667719,UYU,Uyuni (UYU),-20.4667,-66.8333,null
129054721,UZC,Uzice (UZC),43.898889,19.703056,null
129053452,UZH,Unayzah (UZH),26.1,43.933333,null
135640446,UZR,Urdzhar (UZR),47.09,81.66,null
129056880,UZU,Curuzu Cuatia (UZU),-29.778889,-58.095556,null
95674344,VAA,Vaasa (VAA),63.045,21.761389,null
129052494,VAB,Yavarate (VAB),1.116667,-70.75,null
129057192,VAC,Varrelbusch (VAC),52.916667,8.05,null
129053881,VAD,Valdosta Moody AFB (VAD),30.833333,-83.283333,null
129055281,VAF,Valence Chabeuil (VAF),44.920278,4.970278,null
95674187,VAG,Varginha (VAG),-21.55,-45.433333,null
129053257,VAH,Vallegrande (VAH),-18.483333,-64.1,null
128669104,VAI,Vanimo (VAI),-2.694722,141.301944,null
128667362,VAK,Chevak (VAK),61.528611,-165.590278,null
129051932,VAL,Valenca (VAL),-13.333333,-39.083333,null
152712078,VAM,Maamigili Island (VAM),3.470556,72.835833,null
128667442,VAN,Van (VAN),38.458611,43.332222,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
128667623,VAO,Suavanao (VAO),-7.566667,158.666667,null
129056139,VAP,Valparaiso (VAP),-33.033333,-71.666667,null
217335050,VAQ,Vanavara (VAQ),60.355558392863394,102.3082129254554,null
95673895,VAR,Varna (VAR),43.2325,27.825556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667042,VAS,Sivas (VAS),39.813889,36.904167,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055976,VAT,Vatomandry (VAT),-19.283333,48.833333,null
129054717,VAU,Vatukoula (VAU),-17.5,177.866667,null
129055536,VAV,Vava'u (VAV),-18.583333,-173.966667,null
128667162,VAW,Vardoe Lufthaun (VAW),70.354722,31.045556,null
129057586,VAZ,Val D'Isere (VAZ),45.45,6.983333,null
144763775,VBA,Ann (VBA),19.769156,94.026133,null
129053451,VBG,Lompoc Vandenberg AFB (VBG),34.73733,-120.58431,null
152712079,VBP,Bokpyin (VBP),11.267,98.767,null
129054493,VBS,Verona Brescia (VBS),45.428611,10.331388,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128669106,VBV,Vanuabalavu (VBV),-17.233333,-178.95,null
104120364,VBY,Visby (VBY),57.663056,18.349444,null
128667679,VCA,Can Tho (VCA),10.0851,105.712,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052493,VCB,View Cove (VCB),55.083333,-133.016667,null
129057191,VCC,Limbe (VCC),4.016667,9.2,null
129052014,VCD,Victoria River Downs (VCD),-16.4,131,null
95565074,VCE,Venice Marco Polo (VCE),45.5,12.35,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055280,VCF,Valcheta (VCF),-40.7,-66.15,null
129053256,VCH,Vichadero (VCH),-31.767,-54.617,null
128668504,VCL,Tamky (VCL),15.422222,108.703889,null
95673333,VCP,Sao Paulo Viracopos (VCP),-23.00738,-47.13452,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056138,VCR,Carora (VCR),10.183333,-70.083333,null
128669107,VCS,Con Dao (VCS),8.73183,106.633,null
129055627,VCT,Victoria (VCT),28.851111,-96.914444,null
129053880,VCV,Victorville (VCV),34.58696,-117.37444,null
128667718,VDA,Ovda (Eilat) (VDA),29.933333,34.947222,null
128669108,VDB,Fagernes Valdres (VDB),61.015556,9.288056,null
95673955,VDC,Vitoria Da Conquista (VDC),-14.883333,-40.866667,null
95673313,VDE,Valverde Hierro (VDE),27.812778,-17.885278,null
128667361,VDH,Dong Hoi (VDH),17.515,106.59055,null
129055975,VDI,Vidalia (VDI),32.216667,-82.416667,null
128669109,VDM,Viedma (VDM),-40.85,-63.016667,null
195336016,VDO,Van Don International (VDO),21.117778,107.414167,null
129057585,VDP,Valle De Pascua (VDP),9.221389,-65.991111,null
129053450,VDR,Villa Dolores (VDR),-31.941111,-65.142222,null
128667677,VDS,Vadso (VDS),70.065,29.845278,null
129056878,VDU,Refugio Tom O'Connor Oilfield (VDU),28.3,-97.283333,null
129052492,VDY,Vidyanagar (VDY),15.149849,76.61376,null
128669110,VDZ,Valdez (VDZ),61.1325,-146.238889,null
128667622,VEE,Venetie (VEE),67.023056,-146.411111,null
129057190,VEG,Maikwak (VEG),5.55,-59.283333,null
129053879,VEJ,Vejle (VEJ),55.7,9.533333,null
104120328,VEL,Vernal (VEL),40.438847,-109.511032,null
217587843,VEO,Severo-Yeniseyskiy (VEO),60.37457169814416,93.01431984874284,null
95673697,VER,Veracruz (VER),19.15,-96.183333,null
129055279,VEV,Barakoma (VEV),-7.91278,156.70599,null
129053255,VEX,Tioga (VEX),41.916667,-77.133333,null
129051931,VEY,Vestmannaeyjar (VEY),63.426389,-20.277778,null
95674201,VFA,Victoria Falls (VFA),-18.093056,25.840278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
128667161,VGA,Vijayawada (VGA),16.529444,80.797222,null
129055535,VGD,Vologda (VGD),59.282194,39.944744,null
129054492,VGN,Vigan (VGN),17.55474,120.35612,null
95565112,VGO,Vigo (VGO),42.226389,-8.627778,null
129052012,VGS,General Villegas (VGS),-35.083333,-63,null
129055974,VGT,Las Vegas North Air Terminal (VGT),36.096667,-115.168889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128669111,VGZ,Villagarzon (VGZ),1.066667,-76.716667,null
128668503,VHC,Saurimo (VHC),-9.75,20.55,null
128669112,VHM,Vilhelmina Sagadal (VHM),64.616667,16.65,null
129054715,VHN,Van Horn (VHN),31.05,-104.833333,null
136218736,VHV,Verkhnevilyuysk (VHV),63.457634,120.251894,null
129057584,VHY,Vichy Charmeil (VHY),46.165556,3.409722,null
128667041,VHZ,Vahitahi (VHZ),-18.779774596361214,-138.85313914826787,null
129053449,VIA,Videira (VIA),-27.008333,-51.136111,null
129056877,VIB,Villa Constitucion (VIB),25.058333,-111.700001,null
129057189,VID,Vidin (VID),43.983333,22.816667,null
95673444,VIE,Vienna (VIE),48.1221,16.55751,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667717,VIF,Vieste (VIF),41.885278,16.176944,null
95673631,VIG,El Vigia (VIG),8.62269,-71.668196,null
129053878,VIH,Vichy (VIH),38.133333,-91.766667,null
104120417,VII,Vinh City (VII),18.7,105.633333,null
104120320,VIJ,Virgin Gorda (VIJ),18.445456,-64.428077,null
128669113,VIL,Dakhla (VIL),23.713333,-15.935,null
129054825,VIN,Vinnytsia (VIN),49.233333,28.483333,null
129053254,VIQ,Viqueque (VIQ),-8.883333,126.366667,null
128667360,VIR,Durban Virginia (VIR),-29.77061,31.05841,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
95673769,VIS,Visalia (VIS),36.319444,-119.393889,null
95565105,VIT,Vitoria (VIT),42.882836,-2.724469,null
129054716,VIU,Viru (VIU),-8.5,157.666667,null
129055942,VIV,Vivigani (VIV),-9.330556,150.341667,null
95673810,VIX,Vitoria (VIX),-20.264444,-40.2875,null
129055973,VJB,Xai Xai (VJB),-25.033333,33.616667,null
129054714,VJI,Abingdon (VJI),36.686111,-82.033333,null
129057583,VJQ,Gurue (VJQ),-15.416667,36.966667,null
128669114,VKG,Rach Gia (VKG),10.083333,105.083333,null
114093937,VKO,Moscow Vnukovo (VKO),55.583333,37.266667,null
129053448,VKS,Vicksburg (VKS),32.23932,-90.92844,null
128669115,VKT,Vorkuta (VKT),67.483333,63.983333,null
129052490,VLA,Vandalia (VLA),38.966667,-89.1,null
95565090,VLC,Valencia (VLC),39.4891002,-0.4778432,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
128667621,VLD,Valdosta Regional (VLD),30.783889,-83.277222,null
129057188,VLE,Valle (VLE),35.65,-112.183333,null
129055626,VLG,Villa Gesell (VLG),-37.234565,-57.029901,null
128667040,VLI,Port Vila (VLI),-17.699444,168.319722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129055277,VLK,Volgodonsk (VLK),47.683333,42.083333,null
95566288,VLL,Valladolid (VLL),41.7,-4.85,null
129053253,VLM,Villamontes (VLM),-21.25,-63.5,null
128667160,VLN,Valencia (VLN),10.150296,-67.926235,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055941,VLO,Vallejo (VLO),38.116667,-122.233333,null
129052010,VLP,Vila Rica (VLP),-10.015556,-51.122222,null
129055972,VLR,Vallenar (VLR),-28.591667,-70.761667,null
128669116,VLS,Valesdir (VLS),-16.8,168.2,null
129054713,VLU,Velikiye Luki (VLU),56.383333,30.616667,null
128668502,VLV,Valera (VLV),9.339167,-70.585833,null
128669117,VLY,Anglesey (VLY),53.25,-4.54,null
129053067,VME,Villa Mercedes (VME),-33.633333,-65.416667,null
129057582,VMI,Vallemi (VMI),-22.15911,-57.94258,null
129053447,VMU,Baimuru (VMU),-7.5,144.8,null
129056875,VNA,Saravane (VNA),15.692778,106.426111,null
129052489,VNC,Venice (VNC),27.066667,-82.433333,null
129057187,VND,Vangaindrano (VND),-23.35,47.566667,null
129053876,VNE,Vannes (VNE),47.65,-2.766667,null
129055276,VNG,Viengxay (VNG),18.933333,102.5,null
95673717,VNO,Vilnius (VNO),54.6379807,25.2867086,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053252,VNR,Vanrook (VNR),-16.866667,141.916667,null
128667716,VNS,Varanasi (VNS),25.451944,82.863056,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055940,VNT,Ventspils (VNT),57.3578,21.5442,null
128669118,VNX,Vilanculos (VNX),-22.016667,35.283333,null
129055604,VNY,Los Angeles Van Nuys (VNY),34.20973,-118.49064,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
114146217,VOG,Volgograd (VOG),48.782528,44.345544,null
129052009,VOH,Vohemar (VOH),-13.366667,50,null
129055971,VOI,Voinjama (VOI),8.416667,-9.75,null
129054712,VOK,Camp Douglas (VOK),43.933333,-90.283333,null
128667359,VOL,Volos (VOL),39.219619,22.794339,null
129057581,VOT,Votuporanga (VOT),-20.433333,-49.883333,null
114117385,VOZ,Voronezh (VOZ),51.814211,39.229589,null
128669119,VPE,Ongiva (VPE),-17.05,15.7,null
129053446,VPG,Vipingo Airstrip (VPG),-3.842631,39.805205,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056874,VPN,Vopnafjordur (VPN),65.756944,-14.829444,null
128667675,VPS,Valparaiso Ft. Walton Beach (VPS),30.489444,-86.527222,null
128667673,VPY,Chimoio (VPY),-19.150195,33.42865,null
129052488,VPZ,Valparaiso (VPZ),41.4525,-87.005278,null
205155744,VQQ,Cecil (VQQ),30.218611,-81.876667,null
128669120,VQS,Vieques (VQS),18.114167,-65.4225,null
99539627,VRA,Varadero (VRA),23.034444,-81.435278,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057186,VRB,Vero Beach (VRB),27.6525,-80.413611,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667620,VRC,Virac (VRC),13.583333,124.2,null
129053875,VRE,Vredendal (VRE),-31.666667,18.5,null
95674255,VRK,Varkaus (VRK),62.171111,27.868611,null
129054982,VRL,Vila Real (VRL),41.274629,-7.720835,null
95673953,VRN,Verona International (VRN),45.395706,10.888533,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055275,VRO,Matanzas (VRO),23.12367,-81.30157,null
129053251,VRS,Versailles (VRS),39.059833,-85.246053,null
129055939,VRU,Vryburg (VRU),-26.916667,24.75,null
129055625,VRY,Vaeroy Stolport (VRY),67.666667,12.683333,null
128667039,VSA,Villahermosa (VSA),17.996944,-92.8175,null
129052008,VSE,Viseu G. Lobato (VSE),40.65,-7.916667,null
129055970,VSF,Springfield (VSF),43.34307,-72.52157,null
128667159,VSG,Luhansk (VSG),48.417381,39.374125,null
129054711,VSO,Phuoclong (VSO),9.433333,105.466667,null
128669121,VST,Stockholm Vasteras (VST),59.589167,16.630556,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
222500121,VSV,Shravasti (VSV),27.503361936263722,82.02704118005268,null
129057580,VTA,Victoria (VTA),14.95,-87.4,null
129053445,VTB,Vitebsk (VTB),55.133333,30.366667,null
95673965,VTE,Vientiane (VTE),17.984722,102.566667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129056873,VTF,Vatulele (VTF),-18.51192744453177,177.63858754398242,null
129052005,VTG,Vung Tau (VTG),10.374444,107.091111,null
129057185,VTL,Vittel (VTL),48.2,5.95,null
129053874,VTN,Valentine (VTN),42.866667,-100.55,null
129055274,VTU,Las Tunas (VTU),20.98764,-76.9358,null
128668501,VTZ,Visakhapatnam (VTZ),17.721111,83.224722,null
95673899,VUP,Valledupar (VUP),10.436667,-73.252778,null
128667715,VUS,Velikij Ustyug (VUS),60.766667,46.316667,null
129053066,VUU,Mvuu Camp (VUU),-14.839063397539913,35.30039303900776,null
129055938,VVB,Mahanoro (VVB),-19.833333,48.8,null
128669123,VVC,Villavicencio (VVC),4.16788,-73.61376,null
128667539,VVI,Santa Cruz Viru Viru (VVI),-17.64476,-63.13536,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055969,VVK,Vastervik (VVK),57.75,16.633333,null
114117388,VVO,Vladivostok (VVO),43.39895,132.14802,null
128669122,VVZ,Illizi (VVZ),26.72354,8.62265,null
128667358,VXC,Lichinga (VXC),-13.283333,35.25,null
128667441,VXE,Sao Vicente (VXE),16.85,-24.966667,null
95674270,VXO,Vaxjo (VXO),56.933333,14.733333,null
129057579,VYD,Vryheid (VYD),-27.783333,30.8,null
136262687,VYI,Vilyuysk (VYI),63.754825,121.692213,null
129053444,VYS,Peru (VYS),41.351073,-89.15298,null
128667671,WAA,Wales (WAA),65.617222,-168.090833,null
129052487,WAB,Wabag (WAB),-5.483333,143.733333,null
129053877,WAC,Waca (WAC),7.166667,37.166667,null
129056872,WAD,Andriamena (WAD),-17.45,47.516667,null
128669124,WAE,Wadi Ad Dawasir (WAE),20.5,45.166667,null
129053250,WAF,Wana (WAF),32.333333,69.533333,null
